                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     372                                      467                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.0000000000000000E+007                  1.4393733586458641E+006                  1.2206144427493446E+003                  3.5443646677738335E-005                  1.3331254733591805E-001                  1.2014766586859967E+001                  7.0700000000000007E-001                  2.9052694369859624E-005                  2.7297094730563026E-001                  3.4416073257059199E-003                  1.0081585205319677E-003                  9.3604492797742141E-003                  2.0994604783340924E-003                  6.5857983029049690E-004                  0.0000000000000000E+000                  4.6561594001538157E-004                  1.9133518527583821E-008                  1.7977316015077807E-004                  2.2665731684899362E-006                  6.6395286735786150E-007                  6.1646030981165105E-006                  1.3826623255228715E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5857898595114879E-004                  1.3194210865393738E-001                  6.5857595145057566E-004                  1.3099455561864073E-001                  1.8990478122126337E+004                  2.1547007611044762E+006                  1.8581040384429230E+011                  1.2673692962271553E-022                  1.2673692962271553E-022                  0.0000000000000000E+000                  5.0755597116701357E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.2623259993600000E+015                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200730" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44 
                                    zone                                     logT                                   logRho                         log_column_depth                               luminosity                            lum_rad_div_L                                     grav                                  entropy                              mixing_type                                      eta                                       mu                                   radius                              temperature                                      tau                                 pressure                          pgas_div_ptotal                                    grada                                       cv                                       cp                                   gamma1                                   gamma3                                   chiRho                                     chiT                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                     abar                                  opacity                         dkap_dlnrho_face                           dkap_dlnT_face                               extra_heat                     log_irradiation_heat                                log_D_mix                                     dlnd                                  dlnPgas                                     dlnT                                     dlnR                                     mass                                       dr                                        x                                        y                                        z                                 brunt_N2                                  brunt_B 
                                       1                  3.0865786560344950E+000                 -5.2911167426341166E+000                 -9.8999999999999986E+001                  3.5443646677738335E-005                  1.0000000000000000E+000                  1.0156772509239212E+003                  9.7714551781730741E+000                                        0                 -2.0000000000000007E+001                  2.5859995408895760E+000                  1.3331254733591805E-001                  1.2206148689859797E+003                  6.6666666666666663E-001                  2.2014322842448796E+005                  9.9999997457031253E-001                  2.8524326639406944E-001                  8.8575891549375623E+007                  1.2381592572052431E+008                  1.3935196080955183E+000                  1.3974022381445259E+000                  9.9999916053496740E-001                  9.9987735376903186E-001                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  1.2878770031221605E+000                  3.0758135949560078E-003                  1.9444067521341892E-003                 -1.0423646869501309E-002                  0.0000000000000000E+000                  5.6197887582883936E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6233657314066183E-004                 -1.0309699671899935E-003                 -1.8504013505246219E-003                  6.5857983029049690E-004                  2.3673264503479004E+002                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.0865791868238652E+000                 -5.2911130271080493E+000                 -2.9168585388627308E+000                  3.5443504595142674E-005                  1.0000000000000000E+000                  1.0156773027522959E+003                  9.7714528750413265E+000                                        0                 -2.0000000000000007E+001                  2.5859995408692069E+000                  1.3331254393448919E-001                  1.2206163608073603E+003                  6.6667039145383244E-001                  2.2014538088531932E+005                  9.9999997457043688E-001                  2.8524321710672107E-001                  8.8575914911010966E+007                  1.2381594933993593E+008                  1.3935194852761490E+000                  1.3974021343581280E+000                  9.9999916044093751E-001                  9.9987735738459604E-001                  7.0700000000000007E-001                  2.7300000000000019E-001                  1.9999999999999796E-002                  1.2878770031221605E+000                  3.0758174903501270E-003                  1.9444065859168112E-003                 -1.0423629389551848E-002                  0.0000000000000000E+000                  5.6197887582883936E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6226192572187986E-004                 -1.0309606381566142E-003                 -1.8504014722630635E-003                  6.5857983028983836E-004                  5.9182667732238770E+002                  7.0700000000000007E-001                  2.7300000000000019E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.0865799450832627E+000                 -5.2911077192730085E+000                 -2.3727904391084600E+000                  3.5443149388653519E-005                  1.0000000000000000E+000                  1.0156774323221698E+003                  9.7714495848830119E+000                                        0                 -2.0000000000000007E+001                  2.5859995408401071E+000                  1.3331253543098798E-001                  1.2206184919526381E+003                  6.6667970343437166E-001                  2.2014845583014839E+005                  9.9999997457061451E-001                  2.8524314669647322E-001                  8.8575948284428731E+007                  1.2381598308161318E+008                  1.3935193098245988E+000                  1.3974019860935543E+000                  9.9999916030664493E-001                  9.9987736254981407E-001                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  1.2878770031221605E+000                  3.0758230553214342E-003                  1.9444057549231882E-003                 -1.0423541989711273E-002                  0.0000000000000000E+000                  5.6197887582883936E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6215528902888717E-004                 -1.0309473114242255E-003                 -1.8504017765918652E-003                  6.5857983028819189E-004                  5.9181945228576660E+002                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.0865810824548685E+000                 -5.2910997576595014E+000                 -2.1387071776717699E+000                  3.5442794182164372E-005                  1.0000000000000000E+000                  1.0156775618904866E+003                  9.7714446497369600E+000                                        0                 -2.0000000000000007E+001                  2.5859995407964567E+000                  1.3331252692759057E-001                  1.2206216886283739E+003                  6.6668901543294667E-001                  2.2015306824856874E+005                  9.9999997457088086E-001                  2.8524304108088927E-001                  8.8575998344115123E+007                  1.2381603369370900E+008                  1.3935190466562781E+000                  1.3974017636990144E+000                  9.9999916010528278E-001                  9.9987737029796486E-001                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  1.2878770031221605E+000                  3.0758314028427039E-003                  1.9444049241714519E-003                 -1.0423454588637289E-002                  0.0000000000000000E+000                  5.6197887582883936E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6199533948913158E-004                 -1.0309273220398619E-003                 -1.8504020809076238E-003                  6.5857983028654553E-004                  1.1836174640655518E+003                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.0865837362403297E+000                 -5.2910811812101946E+000                 -1.8754656320925407E+000                  3.5442083769186070E-005                  1.0000000000000000E+000                  1.0156778210225007E+003                  9.7714331348230576E+000                                        0                 -2.0000000000000000E+001                  2.5859995406946008E+000                  1.3331250992110383E-001                  1.2206291473415806E+003                  6.6670763948420453E-001                  2.2016383056370800E+005                  9.9999997457150236E-001                  2.8524279464353541E-001                  8.8576115147995815E+007                  1.2381615178663874E+008                  1.3935184326388916E+000                  1.3974012447892528E+000                  9.9999915963579822E-001                  9.9987738837849238E-001                  7.0699999999999996E-001                  2.7300000000000030E-001                  1.9999999999999796E-002                  1.2878770031221607E+000                  3.0758508806925603E-003                  1.9444032631174358E-003                 -1.0423279780374769E-002                  0.0000000000000000E+000                  5.6197887582883936E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6162214954922726E-004                 -1.0308806834751884E-003                 -1.8504026895177763E-003                  6.5857983028325259E-004                  2.9589186115264893E+003                  7.0699999999999996E-001                  2.7300000000000030E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.0865875270841729E+000                 -5.2910546449087530E+000                 -1.5457901779790542E+000                  3.5440307736740305E-005                  1.0000000000000000E+000                  1.0156784688255910E+003                  9.7714166856939428E+000                                        0                 -2.0000000000000007E+001                  2.5859995405490865E+000                  1.3331246740668373E-001                  1.2206398019431833E+003                  6.6675419992798157E-001                  2.2017920531923408E+005                  9.9999997457239032E-001                  2.8524244259640918E-001                  8.8576282002008036E+007                  1.2381632048234218E+008                  1.3935175555885022E+000                  1.3974005035323021E+000                  9.9999915896599301E-001                  9.9987741421098386E-001                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  1.2878770031221605E+000                  3.0758787092565903E-003                  1.9443991146455045E-003                 -1.0422842740629580E-002                  0.0000000000000000E+000                  5.6197887582883936E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6108908300646210E-004                 -1.0308140683913032E-003                 -1.8504042108842089E-003                  6.5857983027502035E-004                  2.9587396697998047E+003                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.0865932129127533E+000                 -5.2910148439318485E+000                 -1.3605552625001909E+000                  3.5438531704294547E-005                  1.0000000000000000E+000                  1.0156791165901246E+003                  9.7713920142860804E+000                                        0                 -2.0000000000000007E+001                  2.5859995403307883E+000                  1.3331242489483466E-001                  1.2206557827911877E+003                  6.6680076082270756E-001                  2.2020226748193926E+005                  9.9999997457372181E-001                  2.8524191452038861E-001                  8.8576532272024110E+007                  1.2381657351539767E+008                  1.3935162402381196E+000                  1.3973993917048895E+000                  9.9999915796321959E-001                  9.9987745296780262E-001                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  1.2878770031221605E+000                  3.0759204537138935E-003                  1.9443949719017166E-003                 -1.0422405671342090E-002                  0.0000000000000000E+000                  5.6197887582883936E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.6028962058265040E-004                 -1.0307141636137567E-003                 -1.8504057320099070E-003                  6.5857983026678811E-004                  5.9169427356719971E+003                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.0866045828462108E+000                 -5.2909352543123847E+000                 -1.1315273743400556E+000                  3.5434979639403018E-005                  1.0000000000000000E+000                  1.0156804120035681E+003                  9.7713426791552749E+000                                        0                 -2.0000000000000007E+001                  2.5859995398941114E+000                  1.3331233987884664E-001                  1.2206877402699943E+003                  6.6689388396504945E-001                  2.2024839192500690E+005                  9.9999997457638434E-001                  2.8524085836528945E-001                  8.8577032765547022E+007                  1.2381707953674129E+008                  1.3935136103768433E+000                  1.3973971682896198E+000                  9.9999915596467326E-001                  9.9987753050959260E-001                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  1.2878770031221605E+000                  3.0760039528177226E-003                  1.9443866992416006E-003                 -1.0421531397743451E-002                  0.0000000000000000E+000                  5.6197887582883936E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.5869118948276300E-004                 -1.0305144245641251E-003                 -1.8504087735499435E-003                  6.5857983025032363E-004                  1.1831739601135254E+004                  7.0700000000000007E-001                  2.7300000000000013E-001                  1.9999999999999796E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.0866216326881957E+000                 -5.2908158998396679E+000                 -8.7153312293068186E-001                  3.5427875509619973E-005                  1.0000000000000000E+000                  1.0156830023680768E+003                  9.7712686929552639E+000                                        0                 -2.0000000000000004E+001                  2.5859995392389226E+000                  1.3331216987770292E-001                  1.2207356638391236E+003                  6.6708013566187108E-001                  2.2031757894251603E+005                  9.9999997458037670E-001                  2.8523927420570022E-001                  8.8577783355056316E+007                  1.2381783842199960E+008                  1.3935096678271996E+000                  1.3973938339190959E+000                  9.9999915298450726E-001                  9.9987764688795167E-001                  7.0699999999999996E-001                  2.7300000000000013E-001                  1.9999999999999907E-002                  1.2878770031221607E+000                  3.0761292488582959E-003                  1.9443702212556453E-003                 -1.0419782485249544E-002                  0.0000000000000000E+000                  5.6197887582883936E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -2.5629477313813810E-004                 -1.0302150235225128E-003                 -1.8504148537681368E-003                  6.5857983021739457E-004                  1.4785652917861938E+004                  7.0699999999999996E-001                  2.7300000000000013E-001                  1.9999999999999907E-002                  0.0000000000000000E+000                  0.0000000000000000E+000 
